,id,release_date,vote_average,vote_count,revenue,runtime
2203,38057,2007/06/29,7.3,81,0,85
2204,98357,2013/01/18,5.9,1147,34737199,109
2205,417261,2018/01/26,7.6,920,16367326,104
2206,749645,2021/10/15,5.8,12,0,93
2207,59860,2011/07/01,6.6,1784,39782683,109
2208,694256,2021/03/25,6.8,171,0,99
2209,342588,2015/10/02,6.1,64,0,120
2210,321258,2016/01/22,5.9,3084,64188367,97
2211,277547,2014/09/26,5.9,607,1323415,94
2212,730629,,0,0,0,0
2213,745,1999/08/06,7.9,9004,672806292,107
2214,60935,2011/10/12,6.2,2160,31505287,103
2215,137227,2011/03/05,7.8,31,0,108
2216,57737,2011/03/01,6.7,366,0,72
2217,693113,2021/07/23,6.5,173,0,99
2218,207932,2016/10/13,6,5279,220021259,121
2219,399035,2018/01/11,6.3,3546,119942387,104
2220,274870,2016/12/21,6.9,10918,303144152,116
2221,301337,2017/12/22,5.3,2914,55003890,135
2222,473033,2019/08/30,7.1,3281,50020902,136
2223,412383,2016/11/26,4.8,13,0,93
2224,111332,2010/02/07,6.4,14,0,23
2225,277,2003/09/19,6.8,5016,95708457,122
2226,57089,2011/04/29,5.2,419,13521829,86
2227,73499,2011/10/27,5.8,495,3696232,98
2228,345009,2016/10/06,6.6,1043,1600000,133
2229,18925,2006/09/29,7.5,285,10178331,111
2230,586097,2019/06/04,4.1,16,0,85
2231,180948,2013/03/07,5.3,415,0,85
2232,26338,1999/04/14,5.4,159,1314053,99
2233,88751,2008/07/10,6,3843,101702060,93
2234,112454,2014/11/13,5.6,1022,4381603,100
2235,582014,2020/12/13,7.6,1616,13868965,114
2236,1495,2005/05/03,6.8,3087,218122627,144
2237,1586,2004/03/12,6.6,2820,92913171,96
2238,72784,2014/10/14,6.4,1152,10076790,108
2239,310307,2016/09/13,7.1,3718,24121245,115
2240,1620,2007/11/21,6.1,2527,99965753,89
2241,818,2002/07/26,6,2430,296655431,94
2242,1885,1984/06/22,7.1,3022,130442786,126
2243,198375,2013/05/31,7.6,1445,0,46
2244,171274,2014/12/12,6.6,1965,14710975,149
2245,288905,2011/10/08,4,2,0,80
2246,429300,2018/05/31,6.9,2139,4230000,96
2247,433950,2017/03/24,7.8,51,0,119
2248,218454,2013/07/25,6.6,36,0,90
2249,73,1998/07/01,8.4,9088,23875127,119
2250,249397,2013/12/25,6.8,2296,4934725,124
2251,483980,2018/02/16,7.5,481,0,94
2252,205596,2014/11/14,8,13993,233555708,113
2253,9349,1992/07/10,6.3,1177,0,102
2254,557635,2018/10/30,5.5,72,0,86
2255,7347,2007/10/12,8.1,1644,14759148,115
2256,5503,1993/08/06,7.4,3163,368875760,131
2257,747,2004/04/09,7.5,6530,30332385,99
2258,238215,2014/09/11,5.8,1311,0,99
2259,151960,2013/08/09,5.9,1275,219788712,91
2260,23566,2009/09/15,7.2,499,0,81
2261,792,1986/12/19,7.7,3330,138530565,120
2262,18406,1983/05/27,5.1,37,0,99
2263,323272,2015/08/28,7.9,329,67790117,120
2264,608,2002/07/03,6.3,8022,445135288,88
2265,9602,1988/06/29,6.8,3286,288752301,117
2266,609242,2020/01/16,7.9,566,0,114
2267,14011,2008/02/26,6.9,377,5231128,75
2268,426543,2018/10/26,6.1,1759,59522646,99
2269,499338,2017/11/07,7,52,0,90
2270,162092,2001/03/10,7.3,22,0,91
2271,8643,2005/09/09,6.5,2111,145166804,122
2272,799982,2021/11/09,3,2,0,96
2273,55931,2003/05/09,7.2,1130,0,102
2274,19287,1996/12/25,4.5,132,0,95
2275,722913,2021/01/29,7.1,927,0,106
2276,13523,2008/10/16,6.3,979,18755936,109
2277,27582,2011/01/13,6.4,2455,51070807,93
2278,103,1976/02/09,8.2,8707,28262574,114
2279,382591,2016/12/07,7.8,2613,1447740,118
2280,383785,2017/01/27,5.9,268,254212245,107
2281,76493,2012/05/15,6.1,4567,179379533,83
2282,734818,2021/03/26,4.8,23,0,78
2283,324558,2015/02/06,5.8,111,0,94
2284,153158,2013/07/18,6.5,322,34061097,106
2285,928,1990/06/15,6.4,1879,41482207,106
2286,8452,2000/11/17,5.9,1514,96085477,123
2287,58431,2016/02/04,6.1,1772,16374328,108
2288,47533,2010/10/15,6.2,375,0,80
2289,841297,2021/08/06,7.1,36,0,0
2290,337719,2015/04/30,6.1,17,0,81
2291,82654,2013/01/31,6.4,5219,116980662,97
2292,679,1986/07/18,7.9,7276,183316455,137
2293,53932,1990/12/03,6.4,159,0,95
2294,6947,2004/07/30,6.4,3131,256697520,108
2295,9036,2006/02/17,7,1382,120455994,120
2296,248509,1969/01/18,5.3,6,0,83
2297,744,1986/05/16,7,5027,356830601,110
2298,417859,2011/10/28,6.4,2397,554987477,90
2299,197,1995/03/14,7.9,7889,213216216,178
2300,187596,2014/05/02,5.9,1170,8122990,95
2301,422585,1999/01/01,5.9,4,0,0
2302,107846,2013/10/09,6.7,4077,122915111,115
2303,17111,2004/09/09,7.2,728,0,97
2304,142,2005/09/10,7.8,5340,178043761,134
2305,341013,2017/07/26,6.4,5169,100014025,115
2306,264644,2015/10/16,8.1,7606,35401758,118
2307,395,2004/08/12,5.9,3276,177427090,101
2308,635731,2021/07/16,6.7,347,2652024,91
2309,502416,2019/05/29,5.8,1629,51749995,99
2310,460399,2018/01/06,7.8,58,1822043,94
2311,262841,2016/12/21,6.1,658,64493915,104
2312,99005,2005/12/22,6.2,11,0,75
2313,24,2003/10/10,8,13880,180899265,111
2314,447399,2001/08/11,7.2,152,0,22
2315,325348,2015/09/12,6.3,1810,14333790,97
2316,68730,2016/12/22,7.1,2398,23737523,161
2317,345,1999/07/16,7.5,4419,162091208,159
2318,489999,2018/08/24,7.6,2900,66265218,102
2319,512196,2019/02/13,6.3,2581,25327500,100
2320,653670,2021/07/21,7.4,6,0,85
2321,717728,2021/12/23,0,0,0,0
2322,78,1982/06/25,7.9,10879,41670166,117
2323,297556,2015/01/27,7.1,680,0,72
2324,82023,2011/12/07,5.7,64,0,38
2325,405775,2017/05/12,6.3,654,1803009,90
2326,10661,2008/06/05,5.7,2887,204313400,113
2327,470878,2018/02/14,7.6,340,86026201,110
2328,562,1988/07/15,7.7,8647,140767956,131
2329,65,2002/11/08,7.1,5532,242875078,110
2330,294272,2016/08/10,6.4,1812,143695338,103
2331,501929,2021/04/22,8.1,1404,0,114
2332,20504,2010/01/11,6.8,4834,157107755,118
2333,71670,2011/12/27,5.1,813,0,88
2334,417870,2017/07/21,6.8,1284,140376621,122
2335,642546,2021/06/18,5.7,10,0,88
2336,251,1990/07/12,7.2,4352,505000000,127
2337,12085,2008/01/17,6.4,500,0,104
2338,325358,2015/03/05,5,276,0,99
2339,64682,2013/05/10,7.4,9996,351040419,143
2340,484510,2017/11/01,6.7,384,0,26
2341,267193,2016/02/24,5.9,1826,27979040,83
2342,161143,2013/01/29,6.5,158,0,22
2343,249660,2014/03/21,6,703,29789000,113
2344,540901,2019/09/12,6.5,2366,157600000,110
2345,13459,2008/11/03,7.1,398,4496912,76
2346,1979,2007/06/13,5.6,6472,301913131,92
2347,193756,2013/12/24,7.4,3304,149295601,121
2348,152601,2013/12/18,7.9,11492,47351251,126
2349,287903,2015/11/26,6.1,1520,61788393,98
2350,62,1968/04/02,8.1,8835,71923560,149
2351,514999,2019/05/25,6.3,3042,0,97
2352,292040,2015/04/11,5.9,438,1473809,104
2353,73245,2010/12/04,7.3,110,8749681,94
2354,5876,2007/11/21,6.8,3695,57096190,126
2355,621,1978/07/07,7.4,5796,181813770,110
2356,698916,2014/09/11,7.3,3,0,11
2357,455207,2018/08/15,7.1,2812,238539198,121
2358,293768,2017/06/16,6.2,1065,30718107,95
2359,1487,2004/04/02,6.7,5525,99318987,122
2360,259074,2014/06/03,5.4,137,0,96
2361,9739,1993/10/08,6.6,2722,58055768,115
2362,521777,2019/08/14,6.9,1358,111037232,89
2363,13991,2008/08/28,4.6,115,6230276,94
2364,283378,2016/11/10,6.1,1390,0,91
2365,9982,2005/11/04,5.9,3076,314432665,81
2366,95963,1995/02/24,6.7,17,0,88
2367,2501,2002/06/14,7.4,7369,214034224,119
2368,401981,2018/02/28,6.5,4950,151572634,140
2369,467433,2017/09/29,7.5,65,2587072,104
2370,388045,2016/10/21,7.3,102,0,81
2371,28355,2009/08/13,6.3,1755,29000000,109
2372,666243,2021/08/23,7.8,422,0,83
2373,549787,2019/07/19,6.9,50,0,97
2374,389015,2017/12/08,7.5,4581,53939297,120
2375,343611,2016/10/19,5.8,3740,162146076,118
2376,296,2003/07/02,6.1,5133,435000000,109
2377,1824,2004/02/13,6.8,5792,196482882,99
2378,559581,2021/06/24,6,129,0,117
2379,600354,2021/02/26,8.2,1539,21029340,97
2380,12594,1999/03/12,5.5,175,0,96
2381,11283,2005/10/21,6.6,2434,123276807,97
2382,38142,2007/03/03,7.3,1394,0,63
2383,788210,2021/03/21,7.2,21,0,90
2384,50321,2011/03/09,6,502,38992758,88
2385,458897,2019/11/14,6.6,2256,73279888,118
2386,128246,2012/10/31,7.7,183,0,122
2387,929,1998/05/20,5.6,2986,379014294,139
2388,1124,2006/10/19,8.2,12293,109676311,130
2389,336882,2015/08/28,6.7,984,12975143,104
2390,157845,2014/06/04,6.3,698,2295423,103
2391,613911,2021/02/05,5.5,404,0,103
2392,44826,2011/11/22,7.2,5844,185770160,126
2393,332210,2016/09/22,6.6,1874,182379278,87
2394,449913,2017/04/25,3.5,2,0,75
2395,274857,2017/05/10,6.5,4664,148675066,126
2396,96721,2013/09/02,7.7,5588,90247624,123
2397,328387,2016/06/27,7.1,5958,85241496,96
2398,44115,2010/11/12,7.1,6077,35692920,94
2399,360249,2016/02/12,5.7,187,0,100
2400,2330,1998/04/08,6.6,1798,44500000,86
2401,9741,2000/11/22,7.1,7414,248118121,106
2402,185,1971/12/19,8.2,10070,26589000,137
2403,492188,2019/09/28,7.8,5243,2300000,137
2404,10947,2006/01/20,6.6,3852,0,98
2405,179053,2013/04/03,5.1,57,0,75
2406,239563,2014/10/09,7.1,1486,54837234,102
2407,16306,1973/12/01,7.8,598,0,72
2408,127493,2012/09/06,5.4,796,2106557,96
2409,72570,2012/02/05,7.2,3365,196114570,104
2410,70435,2011/11/01,5.7,1051,33372606,93
2411,609,1982/06/04,7.1,2159,122200000,114
2412,602411,2019/05/14,4.6,30,0,87
2413,22855,2009/09/29,7,452,0,67
2414,323372,2015/03/15,6.9,429,0,76
2415,424998,2017/04/07,6.8,200,0,112
2416,446894,2018/09/20,6.8,1176,0,96
2417,158852,2015/05/19,6.2,5931,209154322,130
2418,192577,2013/09/07,6.6,842,18010317,115
2419,559969,2019/10/11,6.9,3486,0,123
2420,11679,2005/04/27,5,1435,71073932,101
2421,397837,2017/03/02,7,3002,12141122,98
2422,1422,2006/10/05,8.2,11729,291465000,151
2423,458305,2019/09/07,6,1138,427399,97
2424,419479,2017/10/13,6.1,2719,0,85
2425,165629,1984/01/01,7.4,8,0,82
2426,520663,2021/05/14,6.1,1235,0,102
2427,384798,2016/05/13,5.5,451,0,99
2428,785663,2021/10/01,7.4,61,0,99
2429,12182,2008/10/03,6.4,969,33556631,89
2430,714338,2020/06/24,6.7,69,0,94
2431,324284,2016/01/08,6.5,35,0,93
2432,429415,2018/07/26,6,1409,1451864,96
2433,80184,2011/09/16,7.3,722,0,92
2434,51052,2011/11/10,6.7,1046,0,97
2435,9397,2001/06/08,6,1672,98376292,101
2436,376290,2016/11/25,7.5,1366,9101546,132
2437,755,1996/01/19,7,4561,25836616,108
2438,388399,2016/12/12,7,2060,50548152,133
2439,196867,2014/12/19,6.2,1080,133821816,119
2440,487558,2018/08/09,7.6,5994,93400823,135
2441,944,1998/07/10,6.6,1953,285444603,127
2442,10865,2001/06/02,6.9,3711,186053725,95
2443,8077,1992/05/22,6.3,4163,159773545,114
2444,395834,2017/08/03,7.4,3787,44998252,107
2445,8204,2008/02/14,6.6,2043,164170327,95
2446,9480,2003/02/14,5.2,3974,179179718,103
2447,258284,2014/04/20,6.1,255,103536,93
2448,570670,2020/02/26,7.2,4135,130234661,124
2449,265195,2014/08/21,7.9,2462,27007072,122
2450,41965,1988/09/10,6.8,93,241278,92
2451,13648,2008/02/13,6.8,751,0,97
2452,242,1990/12/25,7.4,4595,136766062,170
2453,44918,2010/08/07,4.9,275,0,90
2454,142061,2013/01/03,8,1059,0,78
2455,592508,2021/11/05,4.7,5,0,145
2456,415842,2017/09/14,6.4,2355,67200000,112
2457,36643,1999/11/17,6.3,2160,361832400,128
2458,556901,2019/07/21,8,358,0,76
2459,467615,2017/11/24,6.8,37,0,97
2460,48171,2011/01/28,6.1,1591,96047633,114
2461,16304,2006/04/24,4.6,98,0,104
2462,63,1995/12/29,7.6,6483,168841459,129
2463,504949,2019/10/11,7.2,2211,0,140
2464,16418,2009/02/24,6.5,356,0,75
2465,79113,2011/12/03,7.1,326,0,89
2466,4951,1999/03/30,7.6,6123,53478166,97
2467,61012,2012/10/10,5.4,1230,52302796,94
2468,354857,2015/09/01,7.8,247,0,70
2469,11619,2006/10/22,6.2,2926,178120010,85
2470,9279,1996/11/21,6,1914,129832389,89
2471,699174,2005/12/22,4.5,8,0,26
2472,85446,2012/07/26,6.9,1763,140470746,99
2473,387893,2016/03/19,6.4,367,0,25
2474,744738,2020/10/24,3.9,17,0,98
2475,394374,2016/04/21,7.1,284,0,120
2476,72387,2012/04/16,6.5,1863,40346186,94
2477,16538,2009/03/20,6.5,1258,91980359,105
2478,400106,2017/12/22,6.2,4679,0,117
2479,141,2001/10/26,7.8,9852,7500000,114
2480,1949,2007/03/02,7.5,7773,84785914,157
2481,22824,2009/11/06,6.2,1195,47709193,98
2482,9470,2004/02/10,7.4,1966,101434304,99
2483,9594,1991/07/31,6.1,724,30102717,110
2484,851281,2021/08/12,5.8,46,0,58
2485,866462,2021/08/27,6.8,49,0,86
2486,599975,2019/10/24,6.4,1382,48021766,90
2487,29889,2009/06/02,5.5,23,0,90
2488,575923,2019/01/15,5.5,57,0,87
2489,736604,2020/09/11,5.9,76,0,95
2490,4970,2003/11/21,6.1,1731,141591324,98
2491,334543,2016/01/20,8.1,5494,140312928,118
2492,351460,2017/08/25,4.2,3340,0,101
2493,137116,2017/03/23,6.3,1128,197183546,89
2494,10022,2005/03/04,6.1,2426,198636868,95
2495,290098,2016/06/01,8.3,2464,37767206,145
2496,7451,2002/08/09,5.9,3321,277448382,124
2497,430040,2018/02/28,5.7,796,32517248,103
2498,10214,2005/02/18,4.2,1363,0,94
2499,361743,2022/05/01,0,0,0,0
2500,1359,2000/04/13,7.4,7167,34266564,102
2501,732670,2020/11/17,6.7,196,0,44
2502,601,1982/06/11,7.5,9032,792965500,115
2503,80274,2013/10/24,6.6,4718,125537191,114
2504,555748,2019/06/28,5.1,7,0,110
2505,50014,2011/08/09,8.2,5888,216639112,146
2506,40700,2009/10/24,7.4,78,0,122
2507,14613,2008/09/02,6.9,178,3800000,78
2508,77951,2013/12/18,6,360,126546518,87
2509,859236,2021/08/06,2,1,0,0
2510,417644,2017/01/16,6.1,1002,26800152,100
2511,1576,2002/03/15,6.6,4896,102984862,100
2512,88005,2012/06/22,6.6,1617,9636289,101
2513,73861,2010/06/16,5.5,1349,0,104
2514,9772,1997/07/25,6.4,2174,315156409,124
2515,821936,2021/04/18,1.5,2,0,87
2516,438689,2018/07/13,4.8,394,2006704,105
2517,402,1992/03/20,6.8,2734,352927224,127
2518,10330,2003/08/05,6.4,2909,160846332,97
2519,97630,2012/12/19,7,3552,132820716,157
2520,42968,2005/11/03,5.5,174,0,101
2521,418437,2017/03/06,5.8,522,17768012,100
2522,580175,2020/09/24,7.8,1436,7287440,117
2523,9762,2006/08/11,6.9,3137,114194847,104
2524,290864,2014/10/31,6.7,304,129115,100
2525,938,1965/05/10,8,2843,15000000,132
2526,218836,2014/07/17,6.2,627,151165787,83
2527,599521,2020/06/13,7.8,292,0,84
2528,171424,2014/09/04,5.6,1028,6833445,100
2529,334521,2017/03/31,6.3,849,3719383,90
2530,581,1990/03/30,7.9,3140,424208848,181
2531,500,1992/09/02,8.2,11152,2859750,99
2532,277685,2015/04/17,5.5,2769,62882090,82
2533,230179,2014/09/05,5.4,908,7500000,90
2534,83533,2024/12/18,0,0,0,0
2535,572802,2022/12/16,0,0,0,0
2536,10665,2008/05/29,6.1,1795,82391145,86
2537,9339,2006/06/23,6.2,5584,240685326,107
2538,28609,1989/07/15,6.6,386,0,41
2539,399361,2019/03/06,6.3,2393,0,125
2540,74,2005/06/28,6.5,6517,603873119,117
2541,120475,2011/12/17,6.8,291,0,20
2542,297,1998/11/12,7.2,3639,142940100,178
2543,347911,2015/07/08,5.8,15,0,15
2544,376659,2016/07/28,6.5,3494,183936074,100
2545,9906,2006/07/28,5.7,1057,55181129,88
2546,415,1997/06/20,4.3,3885,238207122,125
2547,699254,2012/02/23,6.4,8,0,10
2548,300665,2017/09/14,5.5,913,0,88
2549,407451,2018/03/08,5.1,1530,132675864,109
2550,283552,2016/09/02,7.1,1149,25975621,133
2551,333596,2015/10/15,7,137,14394097,123
2552,553600,2019/05/24,7.3,152,0,111
2553,264999,2015/07/01,6.2,1480,117813057,115
2554,10823,1984/03/09,5.7,699,14568989,93
2555,514593,2020/06/18,5.9,404,0,93
2556,556803,2018/11/16,7.1,1875,0,101
2557,351964,2015/11/05,6,320,0,88
2558,9928,2005/03/10,6.4,3620,262511490,91
2559,13394,2007/11/28,6.2,585,0,28
2560,393003,2016/02/05,5.3,24,0,92
2561,941,1987/03/06,7.3,3421,120207127,110
2562,20760,2005/01/22,6.6,1082,0,68
2563,9966,2007/02/02,5.7,610,55060212,90
2564,339259,2017/05/25,6.5,581,4412639,120
2565,264419,2015/09/04,7.1,165,9080818,99
2566,515454,2020/09/24,5.9,112,70459,105
2567,17101,2007/12/22,6.5,113,0,95
2568,645886,2021/11/24,0,0,0,113
2569,435601,2017/08/23,8,133,0,128
2570,335788,2017/08/21,5.7,256,2602149,105
2571,514847,2020/03/11,6.7,2031,8621288,90
2572,785976,2021/02/23,7.5,108,0,108
2573,585244,2020/03/12,7.7,917,0,115
2574,13510,2008/09/12,6.8,1222,3984669,91
2575,591278,2019/05/26,7.1,259,0,115
2576,508965,2019/11/08,8.3,2611,0,96
2577,7518,2006/05/17,6.5,3489,343397247,83
2578,314095,2017/03/15,6.3,2208,8574339,141
2579,85,1981/06/12,7.9,9569,389925971,115
2580,254904,2014/08/27,6.1,1197,32556119,108
2581,10315,2009/10/23,7.7,3795,46471023,87
2582,371608,2018/03/07,5.6,1036,31039126,85
2583,650,1991/07/12,7.6,1308,57504069,112
2584,532444,2018/08/22,7.7,116,20895905,110
2585,116745,2013/12/18,7.1,6268,188133322,114
2586,528085,2020/10/01,5,539,0,114
2587,84174,2012/01/23,5.4,1027,11947954,87
2588,74135,2011/04/23,6.7,148,0,141
2589,249164,2014/08/21,7.4,3722,78274843,106
2590,13009,2008/04/18,4.8,272,0,94
2591,1246,2006/12/20,6.8,2587,155721132,102
2592,185341,2014/10/31,5.6,825,4915757,95
2593,30675,2010/02/02,7,349,7000000,81
2594,82881,2012/01/13,7.1,841,0,6
2595,494656,2018/01/19,8,118,0,0
2596,729679,2021/12/20,0,0,0,140
2597,38303,2010/09/24,6.3,1034,32054369,105
2598,20329,2008/02/09,5.9,189,30231200,129
2599,144288,2013/02/01,7.7,218,0,110
2600,15370,2002/07/19,7.2,1338,54016370,75
2601,605116,2020/08/14,6.5,2140,0,113
2602,43923,2010/10/08,7,1928,6491240,102
2603,16140,2006/10/28,6.9,338,50710400,141
2604,408220,2017/03/29,7.4,663,0,75
2605,293863,2015/04/16,7.5,5272,65663276,112
2606,432130,2017/02/11,4.3,7,0,60
2607,2024,2000/06/28,7.1,2943,215294342,165
2608,83088,1989/03/18,7.3,140,0,45
2609,447743,2018/04/20,7.7,92,0,127
2610,296524,2016/09/29,6.8,3592,121790373,107
2611,2253,2008/12/25,6.9,2829,200276000,121
2612,2164,1994/10/27,7,2514,196567262,121
2613,445629,2019/02/14,6.8,1219,39055536,108
2614,1948,2006/08/31,6.6,2811,42931041,88
2615,732713,2020/04/01,5.5,108,0,90
2616,568,1995/06/30,7.4,4225,355237933,140
2617,518158,2018/12/11,6,227,0,92
2618,400090,2018/09/23,7.2,330,855756,136
2619,300673,2016/01/25,6.5,1290,52099090,117
2620,272693,2015/02/20,6.8,3861,43528634,100
2621,754,1997/06/27,7,3975,245676146,138
2622,704264,2019/11/21,8.4,194,0,85
2623,47931,2010/10/08,7.9,1360,63027681,115
2624,13078,2008/05/09,5.9,313,44852,88
2625,549053,2019/11/07,7.3,1642,121550750,102
2626,365222,2015/12/19,7,1234,156844753,105
2627,607844,2021/07/28,7.6,19,0,121
2628,544810,2018/10/05,5.9,11,0,99
2629,205587,2014/10/08,7.3,3274,83719388,141
2630,510,1975/11/18,8.4,8153,108981275,133
2631,533514,2020/09/18,8.8,142,20339624,140
2632,335778,2016/02/18,6.1,636,46069568,107
2633,9738,2005/06/29,5.8,7687,333535934,106
2634,364,1992/06/19,6.9,4856,280000000,126
2635,77,2000/10/11,8.2,11571,39723096,113
2636,23049,2009/06/05,6.1,311,20455276,95
2637,18011,2000/03/28,5,137,0,90
2638,175574,2013/10/30,5.9,583,110000000,91
2639,201085,2015/10/13,6.6,4075,74679822,119
2640,209247,2013/09/20,6.2,431,64065,90
2641,2135,2002/03/04,6.2,1706,123729176,96
2642,32856,2010/02/10,5.9,2565,216485654,125
2643,1375,1990/11/16,5.7,2323,119946358,104
2644,613860,2019/07/06,5.9,49,0,85
2645,170522,2014/11/26,6.8,1025,42830578,85
2646,376867,2016/10/21,7.4,5825,65046687,111
2647,357786,2016/01/08,7.8,178,0,64
2648,12180,2008/08/05,6.1,1457,68282844,98
2649,21956,2003/09/30,7.2,223,0,75
2650,615665,2020/10/27,7.1,1466,0,104
2651,2332,2000/03/25,6.2,1296,64400000,82
2652,292177,2014/09/27,7.9,110,0,75
2653,97020,2014/01/30,5.8,4480,242688965,118
2654,594,2004/06/17,7.3,5996,219417255,128
2655,359412,2016/07/01,5.8,464,0,107
2656,77930,2012/06/28,6.1,2465,167221571,110
2657,505058,2018/07/19,6.3,1084,9602624,93
2658,26736,2009/08/28,6.6,1204,0,94
2659,484247,2018/08/29,6.6,3347,97644617,117
2660,735364,2020/09/01,6.8,40,0,24
2661,947,1962/12/11,8,2165,69995385,227
2662,544,1998/07/15,6.6,3970,369884651,119
2663,44282,2009/03/27,7.3,72,0,103
2664,3980,1986/04/11,6.4,675,13167232,82
2665,347375,2018/08/16,6.2,1715,66308758,95
2666,1927,2003/06/19,5.5,4522,245360480,138
2667,44040,2010/01/13,6,2254,33583175,80
2668,807333,2021/11/08,8,1,0,90
2669,465136,2018/02/22,7.2,1907,10421847,97
2670,866660,2021/11/07,3.5,2,0,84
2671,856,1988/06/21,7.5,4386,329803958,104
2672,7183,2007/04/11,5.8,667,73090611,109
2673,459910,2018/02/01,6.2,770,823471,94
2674,7484,2006/09/29,6.1,2077,197309027,86
2675,161,2001/12/07,7.4,9256,450717150,116
2676,329996,2019/03/27,6.7,3610,215832199,112
2677,450873,1983/04/06,3,2,0,114
2678,205724,2013/04/27,5.1,320,0,95
2679,415214,2016/09/30,7,167,173000000,124
2680,9334,2002/04/18,5.5,2437,165333180,92
2681,22683,2009/02/07,7.8,369,0,86
2682,9360,1997/04/11,5.1,1878,136000000,89
2683,670,2003/11/21,8.3,6209,14980005,120
2684,461053,2017/08/01,5.8,231,0,89
2685,451915,2018/10/12,7.5,1659,7649973,121
2686,6068,1998/06/12,6,1061,164839294,98
2687,307479,2015/01/06,5.2,77,0,88
2688,10045,2004/11/09,6.7,1397,9584131,84
2689,55,2000/06/16,7.6,1848,20908467,154
2690,3600,1998/11/13,5.3,1106,40002112,100
2691,1371,1982/05/28,6.8,2991,270000000,99
2692,768509,2020/12/04,5.7,7,0,45
2693,624956,2013/01/05,7.4,87,0,18
2694,404733,2017/06/29,6.1,747,7793,93
2695,106164,1996/03/02,7.7,28,0,97
2696,216527,2026/12/16,0,0,0,0
2697,51481,2011/01/23,5.3,1012,0,96
2698,10047,1999/10/27,6.4,1087,66976317,158
2699,395992,2017/03/22,6.4,5863,100541806,104
2700,208134,2013/10/22,6.1,1239,151831537,92
2701,385448,2018/08/02,5,745,0,98
2702,152760,2014/01/24,6,2931,154984035,118
2703,13004,2008/09/03,7.3,630,0,78
2704,539537,2020/02/13,6,1678,47078545,109
2705,41402,2010/10/01,6.8,1565,24145613,116
2706,16866,2009/11/19,5.8,1587,104945765,91
2707,375533,2016/05/28,6.6,48,0,116
2708,25642,2009/11/25,6.3,236,0,69
2709,88278,2010/12/25,6.5,23,0,90
2710,13673,2004/11/24,6,756,0,99
2711,2502,2004/07/23,7.3,5968,288500217,108
2712,524,1995/11/22,8,4192,116112375,179
2713,145135,2013/02/21,6.3,1406,25174316,97
2714,610290,2021/03/18,7.4,79,0,92
2715,11045,2004/10/06,5.5,748,71255003,97
2716,601980,2019/03/15,5,6,0,90
2717,203316,2013/02/13,4,8,0,92
2718,449985,2019/03/19,6.4,444,0,96
2719,433128,2017/09/30,7.6,67,0,109
2720,420634,2016/10/15,6.5,467,0,84
2721,1701,1997/06/05,6.7,3080,224012234,116
2722,15283,1994/07/16,7.1,703,0,119
2723,318846,2015/12/11,7.3,6989,133346506,131
2724,10830,1996/08/02,7.1,3318,33459416,98
2725,514995,2021/06/04,5.1,15,0,81
2726,37958,2011/11/10,5.9,2024,226904017,110
2727,184314,2013/08/21,6.5,933,7613812,95
2728,21334,1997/08/01,8,404,925402,89
2729,9793,2007/03/22,5.5,1031,0,89
2730,1669,1990/03/02,7.4,2429,200512643,135
2731,392044,2017/11/03,6.7,7812,351839303,114
2732,399174,2018/03/23,7.9,3602,64241499,101
2733,768,2001/02/08,6.7,2176,74558115,122
2734,333545,2015/05/05,3.6,21,0,90
2735,365942,2017/01/26,7.1,2073,14793385,121
2736,587,2003/12/25,7.8,5808,123218424,125
2737,39319,2009/10/03,6.3,30,0,110
2738,413736,2016/08/27,6.7,90,0,73
2739,2675,2002/08/02,6.6,4268,408247917,106
2740,796,1999/03/05,6.8,2457,76347426,98
2741,9603,1995/07/19,,3260,56631572,97
2742,339967,2017/04/06,6.3,1612,3029287,109
2743,10999,1985/10/03,6.6,2008,57500000,90
2744,531309,2019/05/09,6.1,2221,32893421,91
2745,584948,1998/09/01,6,2,0,0
